item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
4657,4659,dita_document:d3d515a40991afd3438d,dita_document:4531644fa167961f2fd3,0.98359352350235,0.99979603,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_4658.dita,Note,,,note_c_4658.dita,,,dita_document,note_c_4660.dita,Note,,,note_c_4660.dita,,,"Note Note: The bring-forward date for the WIs moved to Pending to wait on a decision from IRCC has been temporarily extended to 45 days due to the current delays with IRCC, resulting in permits being issued past the usual processing times.","Note Note: The bring-forward date for the WIs moved to Pending has been temporarily extended to 45 days due to the current delays with IRCC, resulting in permits being issued past the usual processing times."
3391,4702,dita_document:2558064ecc04091f3dd2,dita_document:835d2352c2c13eccbc55,0.9835752844810486,0.99983346,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3392.dita,Note,,,note_c_3392.dita,,,dita_document,note_c_4703.dita,Note,,,note_c_4703.dita,,,"Note Note: Before inputting or amending a client report for a claim in Curam, the officer determines if the claim is being transferred from Cúram to the EI legacy systems. If the claim is being transferred, the officer processes the claimant’s report in FTS and does not enter information in Cúram.","Note Note: Before inputting or amending a client’s report for a claim in Cúram, the officer determines if the claim is being transferred from Cúram to the EI legacy systems. If the claim is being transferred, the officer processes the claimant’s report in FTS and does not enter information in Cúram."
82,3339,dita_document:763d414f196205e1e331,dita_document:015f550165efc548a157,0.983550190925598,0.9998844,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0083.dita,Note,,,note_c_0083.dita,,,dita_document,note_c_3340.dita,Note,,,note_c_3340.dita,,,Note Note: A faxed ROE from the employer from the employer or client can be input directly into RCM without scanning.,Note Note: A faxed ROE from the client or the employer can be input directly in RCM without scanning.
1673,4817,dita_document:c5dc4638671052afe68b,dita_document:87db1f93c620abe2e15b,0.98351788520813,0.99984306,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1674.dita,Note,,,note_c_1674.dita,,,dita_document,note_c_4818.dita,Note,,,note_c_4818.dita,,,"Note Note: If a client quits employment or refuses an offer of employment to attend a non-referred training course, a non-referred short-term training course or a targeted initiative, the officer adjudicates the reason for separation or refusal of employment on a separate WI.","Note Note: If a client quits employment or refuses an offer of employment to attend a non-referred training course, a non-referred short-term training course or a targeted initiative, the officer adjudicates the reason for separation on a separate WI."
487,2652,dita_document:b684c90755878c33321e,dita_document:f266225c243c83b062de,0.9834471940994264,0.9994163,conflicting information,"Both passages discuss Pilot Project No. 24 and the maximum combination of benefits for long-tenured workers, but they provide different time frames for the BPC. Passage 1 states the BPC is between May 11, 2025, and March 14, 2026, while Passage 2 states it is between w/c 2504 and w/c 2572 (June 15, 2025, to October 10, 2026). This discrepancy creates conflicting information regarding the applicable dates.",True,llm_borderline,reviewed,dita_document,note_c_0488.dita,Note,,,note_c_0488.dita,,,dita_document,note_c_2653.dita,Note,,,note_c_2653.dita,,,"Note Note: Under Pilot Project No. 24, the maximum combination of regular and special benefits increases to 70 weeks for long-tenured workers . This measure applies to claims in which at least one week of regular benefits has been paid and the BPC is between May 11, 2025, and March 14, 2026. The client can receive combined benefits up to the maximum of 70 weeks or until the LRW is reached, whichever comes first. During these 70 weeks, any combination of regular and special benefits is payable up to each benefit type’s respective maximum. For more information, the officer refers to Updated: Pilot Project No. 24 — Additional weeks . Updated: Pilot Project No. 24 — Additional weeks Updated: Pilot Project No. 24 — Additional weeks","Note Note: Under Pilot Project No. 24, the maximum combination of regular and special benefits increases to 70 weeks for long-tenured workers. This measure applies to claims in which at least one week of regular benefits has been paid and the BPC is between w/c 2504 and w/c 2572 (June 15, 2025, to October 10 , 2026). The client can receive combined benefits up to the maximum of 70 weeks or until the LRW is reached, whichever comes first. During these 70 weeks, any combination of regular and special benefits is payable up to each benefit type’s respective maximum. For more information, the officer refers to Updated: Pilot Project No. 24 — Additional weeks . Updated: Pilot Project No. 24 — Additional weeks Updated: Pilot Project No. 24 — Additional weeks"
2132,2143,dita_document:cf372fd959afca3dbfc7,dita_document:e639b81ec05619137241,0.9834232330322266,0.99988747,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the process to follow if fact-finding by telephone is attempted but not successful, with only minor differences in wording.",True,llm_borderline,reviewed,dita_document,note_c_2133.dita,Note,,,note_c_2133.dita,,,dita_document,note_c_2144.dita,Note,,,note_c_2144.dita,,,"Note Note: If fact-finding by telephone was attempted but was no successful, select Save , because verbal communication of the decision is not required.","Note Note: If fact-finding by telephone was attempted but was not successful, select Save . Verbal communication of the decision is not required."
2642,3005,dita_document:d356d4e783f70480f6e5,dita_document:354997dc1353940774e9,0.9833880066871644,0.9997917,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2643.dita,Note,,,note_c_2643.dita,,,dita_document,note_c_3006.dita,Note,,,note_c_3006.dita,,,"Note Note: If the fraud warning is in FTS to highlight in red the SIN field on the tombstone data and to show a red warning symbol, or if an MA71 is on file for a previous application with fraud indicators, go to step 2.","Note Note: If the fraud warning is present in FTS so that the SIN field on the tombstone data is highlighted in red and a red warning symbol is shown or if an MA71 is on file for a previous application on which fraud indicators are present, go to step 2."
3478,3484,dita_document:2bfe32d56e1050e44c6d,dita_document:b4130b2db22c56203aa5,0.983366847038269,0.99980694,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3479.dita,Note,,,note_c_3479.dita,,,dita_document,note_c_3485.dita,Note,,,note_c_3485.dita,,,"Note Note: If the case involves more than 52 weeks of unreported earnings, a D-91-00-00 letter is required for each benefit period (BP). The penalty and violation information for the entire case is only included in the letter for the most recent BP.","Note Note: If the case involves more than 52 weeks of unreported earnings, a D-91-00-00 letter is required for each benefit period (BP). The warning letter and unclassified violation information for the entire case is only included in the letter for the most recent BP."
1669,1671,dita_document:e11120a0bfab4b96556d,dita_document:8ec58e2d9f235e9ac23b,0.9833511710166932,0.99983245,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1670.dita,Note,,,note_c_1670.dita,,,dita_document,note_c_1672.dita,Note,,,note_c_1672.dita,,,"Note Note: A false statement knowingly made does not always result in an OP of benefits. Since a monetary penalty is calculated based on the OP resulting from the misrepresentation, the officer can consider sending a warning letter if the client knowingly made a false statement but the misrepresentation did not result in an OP.","Note Note: A false statement knowingly made does not always result in an OP of benefits. Since a monetary penalty is calculated based on the OP resulting from the misrepresentation, the agent can consider sending a warning letter if the client knowingly made a false statement but the misrepresentation did not result in an OP."
2168,4444,dita_document:1259198e6f44918bae16,dita_document:d64bc9322ca329d576a6,0.9832450747489928,0.999323,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2169.dita,Note,,,note_c_2169.dita,,,dita_document,note_c_4445.dita,Note,,,note_c_4445.dita,,,"Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects the X gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.” , modify the M149 - Initial Intake Data (M149) or M159 - Name and Address Change / Transfer (M159) transaction generated by the calculation and type a “.” in the First Name field before inputting it.","Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects X as the gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.,” modify the Initial Intake (M149) or Name and Address Change / Transfer (M159) transaction generated by the calculation and type “.” in the First Name field before transmitting it."
1826,3818,dita_document:9934b3f48791ac18933f,dita_document:e766ebd2c530dfa7b57d,0.983228087425232,0.99969983,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1827.dita,Note,,,note_c_1827.dita,,,dita_document,note_c_3819.dita,Note,,,note_c_3819.dita,,,"Note Note: When the Detailed Claimant’s Report screen opens, the information displayed is the information declared by the client on the original claimant’s report. The Manual Action field is automatically prefilled with 19 - Amended report .","Note Note: When the Detailed Claimant’s Report screen opens, the information displayed is the information reported by the client on the original claimant’s report. The Manual Action field is prefilled with 19 - Amended report."
1921,3746,dita_document:1f301ef91be70e947b23,dita_document:f296d7460fb2922eda3f,0.983224630355835,0.99985594,conflicting information,"Both passages provide examples of transactions with similar structures but contain conflicting details, such as the end date and the last week amount. Passage 1 states the end date as 2392 and the last week amount as $400, while Passage 2 states the end date as 2393 and the last week amount as $200.",True,llm_borderline,reviewed,dita_document,note_c_1922.dita,Example of transaction,,,note_c_1922.dita,,,dita_document,note_c_3747.dita,Example of the transaction,,,note_c_3747.dita,,,Example of transaction Example of transaction Type Amount Start date End date Last week amount C or S $700 2389 2392 $400,Example of the transaction Example of the transaction Type Amount Start date End date Last week amount V $700 2389 2393 $200
2253,4946,dita_document:29a313d2be90e4046d9c,dita_document:b628de8068759e2bc009,0.98321133852005,0.99874365,duplicate/semantic duplicate,"Both passages provide the same information regarding the temporary measure for medical certificates, including the end date and the conditions under which a client is not required to provide a medical certificate. The only difference is the phrasing of the last part of Passage 2, which specifies 'when the client needs to justify an RFS for medical reasons,' but this does not change the substantive information conveyed.",True,llm_borderline,reviewed,dita_document,note_c_2254.dita,Note,,,note_c_2254.dita,,,dita_document,note_c_4947.dita,Note,,,note_c_4947.dita,,,"Note Note: The temporary measure for medical certificates ends September 25, 2021. For all benefit periods (BPs) with a BPC or renewal week of September 26, 2021 (w/c 2310) or later, the officer follows normal procedures. For BPs with a BPC or renewal week between March 15, 2020 (w/c 2230) and September 19, 2021 (w/c 2309), a client is not required to provide a medical certificate to receive sickness benefits. For more details, the officer refers to the previous version of this task by selecting the link at the bottom of the page.","Note Note: The temporary measure for medical certificates ends September 25, 2021. For all benefit periods (BPs) with a BPC or renewal week of September 26, 2021 (w/c 2310) or later, the officer follows normal procedures. For BPs with a BPC or renewal week between March 15, 2020 (w/c 2230) and September 19, 2021 (w/c 2309), a client is not required to provide a medical certificate when the client needs to justify an RFS for medical reasons."
2602,4213,dita_document:f159152b0f06479d7a5b,dita_document:7400a4308e01d35e13e9,0.9832071661949158,0.9997791,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed,dita_document,note_c_2603.dita,Note,,,note_c_2603.dita,,,dita_document,note_c_4214.dita,Note,,,note_c_4214.dita,,,"Note Note: Complete the OP Code , Infraction and Message Cd. fields with the information provided on the Archived Operational Centre Memo (HM06) screen.","Note Note: Complete the OP Code , Infraction and Message Cd fields with the information provided on the Archived Operational Centre Memo (HM06) ."
2554,2603,dita_document:7f51991f62cb302f1d17,dita_document:62c5253de98d38138a07,0.983144760131836,0.99964684,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2555.dita,Note,,,note_c_2555.dita,,,dita_document,note_c_2604.dita,Note,,,note_c_2604.dita,,,"Note Note: Before completing a Claimant’s Reports (T072) transaction, verify the claim information on the Manual Pay tab in FTS. In order to process the Claimant’s Reports (T072) , an Agreement - Project Update (T077) or an Assignment of Benefits - Data Capture (T076) transaction may be required.","Note Note: Before completing a Claimant’s report (T072) transaction, verify the claim information on the Manual Pay tab in FTS. In order to process the T072 , an Agreement - Project Update (T077) or an Assignment of Benefits — Data Capture (T076) transaction can be required."
1378,1380,dita_document:7460bff8334e945c3245,dita_document:96271783782655244b8f,0.9830909967422484,0.999856,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1379.dita,Note,,,note_c_1379.dita,,,dita_document,note_c_1381.dita,Note,,,note_c_1381.dita,,,"Note Note: Most of the time, these transactions only result in an OP. In situations such as claim recalculation, allocations shifting the waiting period (WP), or WP recoupments, the transactions can also result in an UP.","Note Note: Most of the time, these transactions only result in an OP. In situations such as claim recalculation, allocations shifting the WP, or WP recoupments, the transactions can also result in an UP."
2646,4549,dita_document:9c49d248010cb387d4aa,dita_document:899558505826779c8653,0.983076274394989,0.99904567,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2647.dita,Note,,,note_c_2647.dita,,,dita_document,note_c_4550.dita,Note,,,note_c_4550.dita,,,"Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects X as the gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.”, modify the Initial Intake (M149) or Name and Address Change / Transfer (M159) transaction generated by the calculation and type “.” in the First Name field before transmitting it.","Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects X as the gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.”, modify the M149 – Initial Intake Data (M149) or M159 – Name and Address Change / Transfer (M159) transaction generated by the calculation and type “.” in the First Name field before transmitting it."
220,222,dita_document:7f2b4477b9b5680efdf1,dita_document:cca1c7b43bf01e33fd51,0.9830090403556824,0.99924976,duplicate/semantic duplicate,"Both passages discuss the same case regarding the PRP status change from 'Reduction' to 'Reduction Ended', detailing the WLI allocation, the claimant's notification to EI, and the implications for benefit payments. The information is presented with slight variations in wording and dates, but the core facts and instructions are identical.",True,llm_borderline,reviewed,dita_document,note_c_0221.dita,Callout,,,note_c_0221.dita,,,dita_document,note_c_0223.dita,Callout,,,note_c_0223.dita,,,"Callout (A) PRP status = “Reduction” to “Reduction Ended” (ER has PRP history) BPC = Jan 13, 2019 (w/c 2169) Benefit Type = Sickness WLI allocation at BPC = STRT-WK: Jan 13 (w/c 2169), END-WK: indefinite (w/c 9999), WK-AMT: $750 Claimant calls on April 02, 2019 to advise EI of the end date (March 29, 2019) of the WLI allocation In FTS: 2019 PRP status code = Reduction Ended, Received date = March 04, 2019 2019 PRP status code = Reduction, Received date = Jan 26, 2019 2018 PRP status code = Reduction, Received Date = Jan 26, 2019 Result: At the time the claimant reports a change to the WLI allocation, the PRP status code in FTS is “Reduction Ended”. Although the PRP “Reduction Ended” status code has a “Received Date” of March 04, in the absence of the effective date of the PRP status change, the PRP status (“Reduction Ended”) is applied from the start date of the allocation (Jan 13) so as to ensure the claimant receives all benefits they may be entitled to (and prevent the claimant having to submit a Request for Reconsideration to recover any potential underpayment). The 50% earnings deduction rule would apply to the entire allocation period (January 13, 2019 to March 29, 2019), with an underpayment created because, originally, the benefit payments for this period would have generated no EI payments.","Callout (C)(i) PRP status = “Reduction” to “Reduction Ended” (Employer has PRP history), Allocation does not carry over to previous calendar year BPC = Jan 13, 2019 (w/c 2169) Benefit Type = Sickness WLI allocation at BPC = Start Week: Jan 13 (w/c 2169), End Week: indefinite (w/c 9999), Weekly amount: $750 Claimant calls on March 25, 2019 to advise EI of the end date (April 27, 2019) of the WLI allocation In FTS: 2019 PRP status code = Reduction Ended, Received date = March 04, 2019 2019 PRP status code = Reduction, Received date = Jan 26, 2019 2018 PRP status code = Reduction, Received Date = Jan 26, 2019 Result: At the time the claimant reports a change to the WLI allocation, the PRP status code in FTS is “Reduction Ended”. Although the PRP “Reduction Ended” status code has a “Received Date” of March 04, in the absence of the effective date of the PRP status change, the PRP status (“Reduction Ended”) is applied from the start date of the allocation (Jan 13) so as to ensure the claimant receives all benefits they may be entitled to and prevent the claimant from having to submit a Request for Reconsideration to recover any potential underpayment. The 50% earnings deduction rule would apply to the entire allocation period, with an underpayment created for the period January 13, 2019 to March 23, 2019, because originally the benefit payments for this period would have generated no EI payments."
987,1222,dita_document:60e1db247ecfe9237231,dita_document:907500c824af3f4f5664,0.9827972054481506,0.9997434,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0988.dita,Note,,,note_c_0988.dita,,,dita_document,note_c_1223.dita,Note,,,note_c_1223.dita,,,Note Note: Procedures have not been updated. Refer to COVID-19 — Procedural changes for a table of affected procedures. COVID-19 — Procedural changes COVID-19 — Procedural changes,Note Note: Procedures have not been updated. Refer to COVID-19 — Procedural changes for a list of affected procedures. COVID-19 — Procedural changes COVID-19 — Procedural changes
1909,1917,dita_document:784e6e4d7d98cd1f2caa,dita_document:40738cb60f30501f370e,0.9827681183815002,0.9997348,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1910.dita,Note,,,note_c_1910.dita,,,dita_document,note_c_1918.dita,Note,,,note_c_1918.dita,,,"Note Note: If the separation monies do not require a recalculation, no additional fact-finding is required if one of the following conditions is met: The BPC is between March 30, 2025 (w/c 2493), and October 10 , 2026 (w/c 2572 ). The separation monies would otherwise be allocated under EIR 36(9) to 36(11) and the first week of allocation falls within the period beginning March 30, 2025 (w/c 2493) to October 10 , 2026 (w/c 2572 ). EIR 36(9) 36(11) The BPC is between September 27, 2020 (w/c 2258) and September 19, 2021 (w/c 2309). The monies are declared on or after September 27, 2020 (w/c 2258) and would otherwise have been allocated between September 27, 2020 (w/c 2258) and September 25, 2021 (w/c 2309). The renewal week is between September 27, 2020 (w/c 2258) and September 19, 2021 (w/c 2309) and allocations that were already on the initial claim being renewed in w/c 2258 or after remain even if the allocation goes beyond w/c 2258. The allocation start date is between September 27, 2020 (w/c 2258) and September 24, 2021 (w/c 2309). The separation monies are reviewed between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361), regardless of the BPC. The separation monies are reviewed on or after September 25, 2022 (w/c 2362) and the allocation start date is between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361). EIR 36(9) 36(11)","Note Note: If the separation monies do not require a recalculation, no additional fact-finding is required if one of the following conditions is met: The BPC is between March 30, 2025 (w/c 2493), and October 10 , 2026 (w/c 2572 ). The separation monies would otherwise be allocated under EIR 36(9) to 36(11) and the first week of allocation falls within the period beginning March 30, 2025 (w/c 2493) to October 10 , 2026 (w/c 2572 ). EIR 36(9) 36(11) The BPC is between September 27, 2020 (w/c 2258) and September 19, 2021 (w/c 2309). The monies are declared on or after September 27, 2020, and would otherwise have been allocated between September 27, 2020 (w/c 2258) and September 25, 2021 (w/c 2309). The renewal week is between September 27, 2020 (w/c 2258) and September 19, 2021 (w/c 2309) and allocations that were already on the initial claim being renewed in w/c 2258 or after remain even if the allocation goes beyond w/c 2258. The allocation start date is between September 27, 2020 (w/c 2258) and September 24, 2021 (w/c 2309). The separation monies are reviewed between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361), regardless of the BPC. The separation monies are reviewed on or after September 25, 2022 (w/c 2362) and the allocation start date is between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361). EIR 36(9) 36(11)"
688,762,dita_document:c9495d2f65a52d82493b,dita_document:33282a244d3c3f5e5742,0.9827122688293456,0.99990183,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0689.dita,Info,,,note_c_0689.dita,,,dita_document,note_c_0763.dita,Info,,,note_c_0763.dita,,,"Info Error message: “Total Insurable hours must be from 1 to 8,904 inclusive (comma added for readability only).” (15A000HR10459) The employer may have reversed the inputs in block 15A and block 15B .","Info Error message : “Total Insurable hours must be from 1 to 8,904 inclusive (comma added for readability only).” (15A000HR10459) The employer may have reversed the entries in blocks 15A and block 15B ."
1809,3456,dita_document:bbc653e85285a7894e8e,dita_document:f8d9b02a1969826a0778,0.9827024936676024,0.9997512,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1810.dita,Callout,,,note_c_1810.dita,,,dita_document,note_c_3457.dita,Callout,,,note_c_3457.dita,,,Callout Determining the input order for multiple transactions full disentitlement partial disentitlement unreported earnings or unreported allocation of earnings indefinite disqualification definite disqualification,Callout Input order for multiple transactions full disentitlement partial disentitlement unreported earnings / unreported allocation of earnings indefinite disqualification definite disqualification
1671,1791,dita_document:8ec58e2d9f235e9ac23b,dita_document:3e643e6e9dfe874cdc12,0.9826733469963074,0.99984175,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1672.dita,Note,,,note_c_1672.dita,,,dita_document,note_c_1792.dita,Note,,,note_c_1792.dita,,,"Note Note: A false statement knowingly made does not always result in an OP of benefits. Since a monetary penalty is calculated based on the OP resulting from the misrepresentation, the agent can consider sending a warning letter if the client knowingly made a false statement but the misrepresentation did not result in an OP.","Note Note: A false statement knowingly made does not always result in an OP of benefits. Since a monetary penalty is calculated based on the OP resulting from the misrepresentation, the officer can consider sending a warning letter if the client knowingly made a false statement but this misrepresentation does not result in an OP."
1960,1962,dita_document:d795902d6e604208a7b9,dita_document:c51440e62155a9219841,0.982671558856964,0.9992018,duplicate/semantic duplicate,"Both passages provide the same example of allocation with similar figures and calculations, though they are reworded slightly. The core information regarding the allocation of vacation pay and the balance remaining is consistent across both passages.",True,llm_borderline,reviewed,dita_document,note_c_1961.dita,Example of allocation,,,note_c_1961.dita,,,dita_document,note_c_1963.dita,Example of allocation,,,note_c_1963.dita,,,Example of allocation Example of allocation LDW: w/c 2388 NWE: $700 Scheduled vacation period: w/c 2389 to 2391 Vacation pay amount: $2 500 The vacation pay amount is divided by the NWE and allocated to each of the 3 weeks of the vacation period at the NWE of $700. The balance of $400 is not allocated as the vacation period is over. w/c Allocation amount Balance 2389 $700 $1 800 2390 $700 $1 100 2391 $700 $400 2392 $0 $400,Example of allocation Example of allocation LDW: w/c 2388 NWE: $700 anniversary date: w/c 2389 vacation pay amount: $2 500 The vacation pay is divided by the NWE. 3 full weeks of vacation pay are allocated at the NWE of $700 and the balance of $400 is allocated to the next week. w/c Allocation amount Balance 2389 $700 $1 800 2390 $700 $1 100 2391 $700 $400 2392 $400 $0
1866,1868,dita_document:9d0bf40d9449562c68b1,dita_document:f7bcd3a2e1bd0ba18636,0.9826594591140748,0.9992926,conflicting information,"Both passages provide examples of leave allocation with the same leave pay amount of $2500 for 8 days, but they differ in the periods of leave, allocation amounts, and balances, leading to mutually incompatible claims.",True,llm_borderline,reviewed,dita_document,note_c_1867.dita,Example of allocation,,,note_c_1867.dita,,,dita_document,note_c_1869.dita,Example of allocation,,,note_c_1869.dita,,,"Example of allocation Example of allocation Period of leave: February 5, 2024 to February 14, 2024 (w/c 2433-1 to w/c 2434-3). Leave pay amount: $2500 Leave pay amount is for 8 days of leave. The leave pay amount is divided by the number of days of payment and allocated to each of those days. In this example: $2500 ÷ 8 = $312.50 per day or $1562.50 weekly. w/c Allocation amount Balance 2433 $1563 $937 2434 $937 $0","Example of allocation Example of allocation: Period of leave: January 12, 2024 to January 23, 2024 (w/c 2429-5 to w/c 2431-2). Leave pay amount: $2500 Leave pay amount represents 8 days of leave. The leave pay amount is divided by the number of days of leave and allocated to each of these days. In this example: $2500 ÷ 8 = $312.50 per day or $1562.50 weekly. w/c Allocation amount Balance 2429 $313 $2187 2430 $1563 $624 2431 $624 $0"
2168,4455,dita_document:1259198e6f44918bae16,dita_document:20641c51f78ec61215ca,0.9826205968856812,0.99931365,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2169.dita,Note,,,note_c_2169.dita,,,dita_document,note_c_4456.dita,Note,,,note_c_4456.dita,,,"Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects the X gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.” , modify the M149 - Initial Intake Data (M149) or M159 - Name and Address Change / Transfer (M159) transaction generated by the calculation and type a “.” in the First Name field before inputting it.","Note Note: When the client has only one name, one of the name fields on the Name and Address screen may be empty or contain a non-alphabetical character. However, SSO does not allow the field to be completed in this way. When a name field is empty or contains a non-alphabetical character, do the following: First Name: Enter the appropriate option: For a client who selects the Male gender marker, type “Mr.” For a client who selects the Female gender marker, type “Ms.” For a client who selects the X gender marker, type “N.A.” Last Name: Enter the client’s name. When the First Name field on the Name and Address screen is modified to “N.A.” , modify the Initial Intake (M149) or Name and Address Change / Transfer (M159) transaction generated by the calculation and type a “.” in the First Name field before inputting it."
1600,3598,dita_document:c589c70c7302c3c13c8f,dita_document:16e7509c84984f4cb43f,0.982605278491974,0.9998035,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1601.dita,Note,,,note_c_1601.dita,,,dita_document,note_c_3599.dita,Note,,,note_c_3599.dita,,,"Note Note: For additional information concerning online transactions, refer to the Purge and recreate — Knowledge page. Purge and recreate — Knowledge Purge and recreate — Knowledge","Note Note: For additional information concerning online transactions, refer to Purge and recreate — Knowledge . Purge and recreate — Knowledge Purge and recreate — Knowledge"
2575,4206,dita_document:fe3e885ee3d284f6f5e6,dita_document:18a399b490caf1fe0066,0.9825748205184937,0.9997619,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2576.dita,Note,,,note_c_2576.dita,,,dita_document,note_c_4207.dita,Note,,,note_c_4207.dita,,,Note Note: The amount entered in the Actual OP field is the net OP (the OP amount minus [–] any underpayment [UP]) for the weeks that fall within the 36-month reconsideration period. Do not add the penalty amount to the actual OP amount.,Note Note: The amount entered in the Actual OP field is the net OP (amount of the OP minus [–] any UP) for the weeks that fall within the 36-month reconsideration timeframe. Do not add the penalty amount to the actual OP amount.
