family,pair,classification,source_a,source_b,lexical_jaccard_resolved,review_signals,shared_exact_blocks,longest_shared_block_words,example_shared_block,example_element1,example_element2,raw_normalized_equal,resolved_legacy_normalized_equal,either_has_conref,resolved_surface_equal,resolved_structure_equal,inherited_context_difference
What you need to know / Completing the Resolve Issue section,N–F,partial_overlap_observed,en_EN/task/roe_loa/completing_the_resolve_issue_section.dita,en_EN/task/completing_roe_fishing_roe/completing_the_resolve_issue_section.dita,0.655914,systems|rfs_categories|numbers|reference_targets|inherited_context_difference,1,62,"If the ROE is not linked to a period of employment or if the ROE is linked to a period of employment without a corresponding electronic ROD or ADJ WI, the agent must complete the Resolve Issue section of the ROE RFS Action WI before completing the WI. When resolving the issue, the agent must review the ROE and the existing RODs.",/conbody/p[1],/conbody/p[1],False,False,False,False,False,True
What you need to know / Completing the Resolve Issue section,N–S,partial_overlap_observed,en_EN/task/roe_loa/completing_the_resolve_issue_section.dita,en_EN/task/completing_roe_strike_lockout/completing_the_resolve_issue_section.dita,0.617284,rfs_categories|reference_targets|inherited_context_difference,1,62,"If the ROE is not linked to a period of employment or if the ROE is linked to a period of employment without a corresponding electronic ROD or ADJ WI, the agent must complete the Resolve Issue section of the ROE RFS Action WI before completing the WI. When resolving the issue, the agent must review the ROE and the existing RODs.",/conbody/p[1],/conbody/p[1],False,False,False,False,False,True
What you need to know / Completing the Resolve Issue section,F–S,partial_overlap_observed,en_EN/task/completing_roe_fishing_roe/completing_the_resolve_issue_section.dita,en_EN/task/completing_roe_strike_lockout/completing_the_resolve_issue_section.dita,0.5,systems|rfs_categories|numbers|reference_targets|inherited_context_difference,1,62,"If the ROE is not linked to a period of employment or if the ROE is linked to a period of employment without a corresponding electronic ROD or ADJ WI, the agent must complete the Resolve Issue section of the ROE RFS Action WI before completing the WI. When resolving the issue, the agent must review the ROE and the existing RODs.",/conbody/p[1],/conbody/p[1],False,False,False,False,False,True
What you need to know / note_c_4680,G–M,exact_resolved_section,en_EN/common_notes/note_c_4680.dita,en_EN/common_notes/note_c_4680.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_4692,C–E,exact_resolved_section,en_EN/common_notes/note_c_4692.dita,en_EN/common_notes/note_c_4692.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_4681,G–M,exact_resolved_section,en_EN/common_notes/note_c_4681.dita,en_EN/common_notes/note_c_4681.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_4693,C–E,exact_resolved_section,en_EN/common_notes/note_c_4693.dita,en_EN/common_notes/note_c_4693.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_2684,E–K,exact_resolved_section,en_EN/common_notes/note_c_2684.dita,en_EN/common_notes/note_c_2684.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_2684,E–S,exact_resolved_section,en_EN/common_notes/note_c_2684.dita,en_EN/common_notes/note_c_2684.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_2684,K–S,exact_resolved_section,en_EN/common_notes/note_c_2684.dita,en_EN/common_notes/note_c_2684.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_4682,G–M,exact_resolved_section,en_EN/common_notes/note_c_4682.dita,en_EN/common_notes/note_c_4682.dita,1.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to know / note_c_2675,C–E,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–G,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–K,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–M,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–N,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,C–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–G,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–K,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–M,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–N,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,E–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,G–K,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,G–M,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,G–N,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,G–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,G–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,K–M,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,K–N,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,K–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,K–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,M–N,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,M–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,M–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,N–F,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,N–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_2675,F–S,exact_resolved_section,en_EN/common_notes/note_c_2675.dita,en_EN/common_notes/note_c_2675.dita,1.0,inherited_context_difference,1,48,"When an option is selected in the POE Information section of the Resolve Issue tab, the system displays the actions that will be taken once the ROE RFS Action WI is completed. If adjudication of the RFS issue is required, an ADJ WI is automatically reactivated or created.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,C–E,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,C–G,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,C–M,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,C–N,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,E–G,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,E–M,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,E–N,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,G–M,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,G–N,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
What you need to know / note_c_4683,M–N,exact_resolved_section,en_EN/common_notes/note_c_4683.dita,en_EN/common_notes/note_c_4683.dita,1.0,inherited_context_difference,1,43,"If there are comments in block 18 of the last ROE , the system creates an ROE Comments WI. The agent actioning the ROE Comments WI evaluates the comments in block 18 and may move the comments into the Additional information field in RCM.",/conbody/p[2],/conbody/p[2],True,True,False,True,True,True
Regional considerations,C–E,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/roe_quit/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–G,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/roe_retirement/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–K,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/roe_other/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–M,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/roe_dismissal/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–N,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/roe_loa/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–F,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,C–S,heading_only,en_EN/task/roe_rts/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–G,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/roe_retirement/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–K,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/roe_other/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–M,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/roe_dismissal/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–N,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/roe_loa/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–F,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,E–S,heading_only,en_EN/task/roe_quit/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,G–K,heading_only,en_EN/task/roe_retirement/regional_considerations.dita,en_EN/task/roe_other/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,G–M,heading_only,en_EN/task/roe_retirement/regional_considerations.dita,en_EN/task/roe_dismissal/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,G–N,heading_only,en_EN/task/roe_retirement/regional_considerations.dita,en_EN/task/roe_loa/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,G–F,heading_only,en_EN/task/roe_retirement/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,G–S,heading_only,en_EN/task/roe_retirement/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,K–M,heading_only,en_EN/task/roe_other/regional_considerations.dita,en_EN/task/roe_dismissal/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,K–N,heading_only,en_EN/task/roe_other/regional_considerations.dita,en_EN/task/roe_loa/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,K–F,heading_only,en_EN/task/roe_other/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,K–S,heading_only,en_EN/task/roe_other/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,M–N,heading_only,en_EN/task/roe_dismissal/regional_considerations.dita,en_EN/task/roe_loa/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,M–F,heading_only,en_EN/task/roe_dismissal/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,M–S,heading_only,en_EN/task/roe_dismissal/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,N–F,heading_only,en_EN/task/roe_loa/regional_considerations.dita,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,N–S,heading_only,en_EN/task/roe_loa/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Regional considerations,F–S,heading_only,en_EN/task/completing_roe_fishing_roe/regional_considerations.dita,en_EN/task/completing_roe_strike_lockout/regional_considerations.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–E,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/roe_quit/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–G,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–K,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/roe_other/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–M,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/roe_dismissal/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–N,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/roe_loa/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–F,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/completing_roe_fishing_roe/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,C–S,heading_only,en_EN/task/roe_rts/what_you_need_to_look_for.dita,en_EN/task/completing_roe_strike_lockout/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–G,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–K,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/roe_other/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–M,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/roe_dismissal/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–N,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/roe_loa/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–F,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/completing_roe_fishing_roe/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,E–S,heading_only,en_EN/task/roe_quit/what_you_need_to_look_for.dita,en_EN/task/completing_roe_strike_lockout/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,G–K,heading_only,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,en_EN/task/roe_other/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,G–M,heading_only,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,en_EN/task/roe_dismissal/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,G–N,heading_only,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,en_EN/task/roe_loa/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,G–F,heading_only,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,en_EN/task/completing_roe_fishing_roe/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
What you need to look for,G–S,heading_only,en_EN/task/roe_retirement/what_you_need_to_look_for.dita,en_EN/task/completing_roe_strike_lockout/what_you_need_to_look_for.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
