item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
177,26736,KMT:dita_body:80f018b51fa8409c7fa8,ORT:dita_body:6ad5a791db3a1506eb40,0.7168575525283813,0.996082,one passage included in another,"Passage 1 states that a client can request to withdraw an application for a benefit before the first payment has been issued, which is a general statement. Passage 2 provides more detailed information about the withdrawal process, including conditions under which an application can be withdrawn and the consequences of withdrawal. Therefore, the information in Passage 1 is included within the broader context provided in Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01077_EN/ka-01077_withdraw.dita,Withdraw,en,en/KA-01077_EN/ka-01077_withdraw.dita,en/KA-01077_EN/ka-01077_withdraw.dita#/conbody,,,dita_conbody,en_EN/task/withdraw_an_app/withdrawing_an_application.dita,Withdrawing an application,en,en_EN/task/withdraw_an_app/withdrawing_an_application.dita,en_EN/task/withdraw_an_app/withdrawing_an_application.dita#/conbody,,,"A client can request to withdraw an application for a benefit before the first payment has been issued. For more information, Withdraw an Application (Scenario)","Note Clients may apply for benefits, change their mind at a later date and ask to withdraw the application. If a BP has not yet been established, an application can be withdrawn. When an application is withdrawn, the officer cancels the application and the system deletes all outstanding WIs associated with the application. Note If a BP has been established, the application cannot be withdrawn, including an application for a renewal. When an application is withdrawn, the BP is not established and it is as if the claim never existed."
178,26736,KMT:dita_body:4b481f277258aec97e28,ORT:dita_body:6ad5a791db3a1506eb40,0.7168575525283813,0.9954478,one passage included in another,"Passage 1 states that a client can request to withdraw an application before the first payment, while Passage 2 provides more detailed information about the withdrawal process, including conditions under which an application can be withdrawn and the consequences of withdrawal. Therefore, Passage 1's information is included within the broader context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01077_EN/ka-01077_withdraw_new.dita,Withdraw New,en,en/KA-01077_EN/ka-01077_withdraw_new.dita,en/KA-01077_EN/ka-01077_withdraw_new.dita#/conbody,,,dita_conbody,en_EN/task/withdraw_an_app/withdrawing_an_application.dita,Withdrawing an application,en,en_EN/task/withdraw_an_app/withdrawing_an_application.dita,en_EN/task/withdraw_an_app/withdrawing_an_application.dita#/conbody,,,"A client can request to withdraw an application for a benefit before the first payment has been issued. For more information, Withdraw an Application (Scenario)","Note Clients may apply for benefits, change their mind at a later date and ask to withdraw the application. If a BP has not yet been established, an application can be withdrawn. When an application is withdrawn, the officer cancels the application and the system deletes all outstanding WIs associated with the application. Note If a BP has been established, the application cannot be withdrawn, including an application for a renewal. When an application is withdrawn, the BP is not established and it is as if the claim never existed."
781,20581,KMT:dita_body:b693929a91954d5a650c,ORT:dita_body:e8d681d686a5267df167,0.7164437174797058,0.9940124,duplicate/semantic duplicate,"Both passages provide instructions on leaving a message when a call is not answered, detailing the information that should be included in the message. While the wording and structure differ, the core instructions and required details are essentially the same.",True,llm_borderline,reviewed,dita_conbody,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,Leave a message on a voicemail or with a third party,en,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita#/conbody,,en/common_notes/note_0532.dita#note_0532/reuse_note_0532,dita_taskbody,en_EN/task/fact_find/first_communication_attempt_by_telephone_non-complex.dita,First communication attempt by telephone,en,en_EN/task/fact_find/first_communication_attempt_by_telephone_non-complex.dita,en_EN/task/fact_find/first_communication_attempt_by_telephone_non-complex.dita#/taskbody,,,"If you are calling the client or their authorized representative, you must leave a message on a voicemail service when there is no answer. You are not required to confirm that the voicemail includes the client's or their authorized representative's name before leaving a voicemail requesting a call back. If an unauthorized third party answers the client's or the authorized representative's phone, you can leave a message with that individual. Leave a message on the voicemail or with the third party with the following details. For script examples, refer to Call Scripts for Client Engagement : Identify yourself including your name and that you are calling from Service Canada; Indicate who the message is for; Ask for the client or their authorized representative to call you back; Provide one of the following numbers: your direct phone number including the area code if it is necessary to speak with the client or their authorized representative regarding the client's file. one of the following Service Canada Call Centre numbers if the call is general in nature: 1-800-277-9914 (English) 1-800-277-9915 (French) 1-800-255-4786—Teletype users 1-800-454-8731—International Operations 1-613-957-1954 (collect calls will be accepted) 1-800-255-4786—Teletype users Call Scripts for Client Engagement Update ITRDS notes and complete the Telephone Call (ISP-0112) form or the applicable CPPD form to record: the date and time of the call; the reason for the call; that a message was left requesting a call-back; and your name and direct phone number for call centre staff to redirect the client's call, if applicable.","Call the person: If you do not reach the person, leave a message on a voicemail or with a third party. The message should include the following information: name of the person you wish to speak with. your name and organization (Service Canada — Employment Insurance). instruction to call back within the next 24 hours. your telephone number and the hours you can be reached (in the client’s time zone, if necessary). Go to step 2. If you do not reach the person and you cannot leave a message, go to step 2. If you reach the person, go to Person is reached . Person is reached In NWS, create a draft SROC as follows: Main Issue: Select the appropriate issue or Other (if the issue is not in the menu). Comments: Enter the details as follows: If Other is selected in the Main Issue field, document the reason for the call. Enter the details about the issue and, if necessary, identify the person you are calling. Details: Enter the appropriate details: If a message has been left, enter the following details: telephone number called; date and time (in the client’s time zone, if necessary) of the message; whether the message has been left on a voicemail or with a third party; name of the third party, if necessary; position of the person, if contacting an employer; brief description of the questions and information required from the client or the employer (end date of the final pay period, gross amount of vacation pay, etc.); contact information, including telephone number of the officer to be contacted. If no message has been left, type “[date and time (in the client’s time zone, if necessary) of the call] — unable to leave a message.” Include a brief description of the questions and information required from the client, or employer, as well as the contact information, including telephone number of the officer to be contacted. Select Draft . Go to step 3. Determine if the person you are trying to reach is a client who has provided an email address: If yes, go to Communication attempt by email . Communication attempt by email If no, go to step 4. In NWS, determine if there is a WI for the previous task: If there is no WI, hold the task for 24 hours. If there is a WI, move it to Pending as follows: Pending reason: Select the appropriate task or Other (if the task is not in the menu). Comments: Type “Fact-finding — [name of the task].” Bring forward date: Enter tomorrow’s date. Determine if the person has called back within 24 hours of the first communication attempt by telephone: If yes, go to Person is reached . Person is reached If no, go to Second communication attempt by telephone . Second communication attempt by telephone"
406,14098,KMT:dita_body:69effd8a1d5030699727,ORT:dita_body:195eb0ee3ebe2071da0e,0.7157859802246094,0.9891051,duplicate/semantic duplicate,"Both passages describe the assistance measure in Quebec, detailing the role of assistants, the verification process through the Public register of assistants, and the requirements for identification. They convey the same core information, albeit with some variations in wording and emphasis.",True,llm_borderline,reviewed,dita_conbody,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita,Assistants (in Québec) Updated,en,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita#/conbody,,en/common_notes/note_0224.dita#note_0224/reuse_note_0224,dita_conbody,en_EN/task/actioning_wtpr_fi/regional_considerations.dita,Regional considerations,en,en_EN/task/actioning_wtpr_fi/regional_considerations.dita,en_EN/task/actioning_wtpr_fi/regional_considerations.dita#/conbody,,,"The assistance measure allows a person experiencing a difficulty to be assisted free of charge by one or two people of their choice. Officially recognized by the Curateur public du Québec, the assistant can then communicate with third parties (government services, financial institutions, businesses, service providers and professionals) on behalf of the assisted person. Assistants cannot sign or make decisions on behalf of applicants or clients. As an authorized contact, their scope is limited to communication. The authority of an assistant is similar to the authority granted to an individual through a Consent to Communicate Information to an Authorized Person (ISP-1603) form. Duration and termination The assistant is recognized for a maximum period of 3 years. After this period, a new application must be submitted to have the same person or up to 2 new persons recognized for an additional 3-year period. However, the assistance measure can be terminated at any time before the end of the three years in any of the following situations: at the request of the assisted person; when the Curateur public du Québec is informed that the assistant ceases to act; upon the death of the assisted person or the assistant; upon institution of a tutorship for the assisted person or for their assistant; following the homologation of the assisted person's or the assistant's protection mandate; following the appointment of a temporary representative for the assistant; or when the Curateur public du Québec decides to terminate it. Verification Assistants recognized by the Curateur public du Québec are officially registered in the Public register of assistants. You must consult the Public register of assistants whenever an assistant comes forward to communicate on behalf of the client. This register allows you to verify the identity of any assistant when they contact you to obtain information on behalf of the assisted person. Consulting the Public register of assistants is the only way to verify if an assistant is registered and if their recognition is still valid. To access the Public register of assistants, you will need the first and last name of the assistant and the measure number that the assistant will provide. The assistant will also be required to obtain and provide you with a security code. This code is valid for 72 hours and will allow you to see the identity (first and last name) of the assisted person. To verify the identity of an assistant when they contact you, refer to Public register of assistants External link . Public register of assistants","Quebec — Assistance measure The assistance measure is a program in the province of Quebec that allows registered assistants that are officially recognized by the Curateur public to obtain the same information for a client as other authorized third parties. To verify if assistants are registered, officers refer to the Public register of assistants . The information on the page is available in both official languages. However, the page to verify the registration of an assistant is only available in French. If necessary, the officer changes the WI to bilingual and reassigns it to the next available user. Assistants must provide their first and last name and the measure number for identification purposes. They must also provide a security code that is only valid for 72 hours and which is used to identify the first and last name of the assisted person. Being a registered assistant under the assistance measure in the province of Quebec is not the equivalent of being a representative as per the INS3280 form. assistance measure Public register of assistants"
1798,18936,KMT:dita_body:559df82049edf314ed57,ORT:dita_body:babc3ebc0c51d38123f3,0.7148876786231995,0.98976403,one passage included in another,"Passage 1 provides a general overview of the procedure for investigating returned payments in the Standard Payment System (SPS), while Passage 2 offers specific steps and reasons for returned payments within the same system. The details in Passage 2 are part of the broader guidance mentioned in Passage 1.",True,llm_borderline,reviewed,dita_conbody,en/KA-01793_EN/ka-01793_summary.dita,Summary,en,en/KA-01793_EN/ka-01793_summary.dita,en/KA-01793_EN/ka-01793_summary.dita#/conbody,,,dita_taskbody,en_EN/task/covid19_arpanc/reviewing_the_file_ipoc.dita,Reviewing the file,en,en_EN/task/covid19_arpanc/reviewing_the_file_ipoc.dita,en_EN/task/covid19_arpanc/reviewing_the_file_ipoc.dita#/taskbody,,,This procedure provides guidance on how to investigate and action returned payments in the Standard Payment System (SPS).,"In SPS, determine if the payment was returned for one of the following reasons: The payee is deceased. The payee name is incorrect. The payee refused the payment. If no, go to step 2. If yes, go to Referring the issue to processing . Referring the issue to processing Review the payment information to determine if a more recent payment attempt has been made and the status is Duplicate in progress , Ready for extract, Extracted, Issued or Redeemed : If yes, no further action is required. The payment has already been replaced. If no, go to step 3. Note"
169,24543,KMT:dita_body:43311f80828662b4f071,ORT:dita_body:d6938eb64f594065e4a9,0.7110479474067688,0.9592324,one passage included in another,Passage 2 discusses a specific scenario related to the suspension of benefits mentioned in Passage 1. It provides a particular case where benefits are suspended due to undeliverable mail and outlines the officer's responsibility in reviewing the suspension when a client reports a change of address. This indicates that the information in Passage 2 is included within the broader context of the suspension of benefits described in Passage 1.,True,llm_borderline,reviewed,dita_conbody,en/KA-01077_EN/ka-01077_suspend.dita,Suspend,en,en/KA-01077_EN/ka-01077_suspend.dita,en/KA-01077_EN/ka-01077_suspend.dita#/conbody,,,dita_conbody,en_EN/task/reviewing_claim_ben_un_mail/summary.dita,Summary,en,en_EN/task/reviewing_claim_ben_un_mail/summary.dita,en_EN/task/reviewing_claim_ben_un_mail/summary.dita#/conbody,,,"A benefit can be suspended to stop payments until a determination can be made if the client's eligibility is in question or for administrative functions where manual intervention is required. For more information, refer to Suspend Benefits (Scenario) . Suspension is usually followed by an action to resume the payment or to cancel the benefit. Suspend Benefits (Scenario)","Summary: When a client whose benefits have been suspended following the return of undeliverable mail reports a change of address, the officer must review the suspension of benefits."
1687,21625,KMT:dita_body:8a8e71ede63d64edd0f0,ORT:dita_body:6a747f228f4f67be0637,0.7100749611854553,0.99657166,one passage included in another,"Passage 1 discusses the actions to take when a client departs from or returns to Canada, while Passage 2 specifically elaborates on the modifications and issues that need to be addressed when a client returns to Canada. The information in Passage 2 is a subset of the broader actions mentioned in Passage 1 regarding the client's return.",True,llm_borderline,reviewed,dita_conbody,en/KA-01781_EN/ka-01781_what_you_need_to_do.dita,What you need to do,en,en/KA-01781_EN/ka-01781_what_you_need_to_do.dita,en/KA-01781_EN/ka-01781_what_you_need_to_do.dita#/conbody,,,dita_conbody,en_EN/task/mod-annuler-inadm-hc-curam-mod-rescind-_5abe173f/client_returns_to_canada.dita,Client returns to Canada,en,en_EN/task/mod-annuler-inadm-hc-curam-mod-rescind-_5abe173f/client_returns_to_canada.dita,en_EN/task/mod-annuler-inadm-hc-curam-mod-rescind-_5abe173f/client_returns_to_canada.dita#/conbody,,,"Client departs Canada If you receive notification that the client has left Canada, you must determine the portability status of their benefits and proceed according to the clients situation. Client Departs from Canada (Action) Client returns to Canada If you receive notification that a client has returned to Canada, Client Returns to Canada (Action)","When a client returns to Canada, modifications to the start and end date of the disentitlements may be required. There may be other related issues that must be addressed when a client returns to Canada, including: outstanding client reports before the disentitlement, when a renewal input could block the payments; late client reports, if there is a Failure to report indicator on file; the claim is a renewal, if there is a break in reporting; entitlement upon return to Canada (if there is any indication that the client is not entitled to benefits upon return). Note"
977,22688,KMT:dita_body:a928ef2c0309295d08c7,ORT:dita_body:bcbc6cd671b2db5f769d,0.7069217562675476,0.97012085,conflicting information,"Passage 1 states that a client can request a review within 90 days after receiving their decision letter, while Passage 2 indicates that a requester must request a review within 30 calendar days of the communication of the initial decision. This presents conflicting timelines for when a request for reconsideration can be made.",True,llm_borderline,reviewed,dita_conbody,en/KA-01552_EN/ka-01552_reconsideration.dita,Reconsideration,en,en/KA-01552_EN/ka-01552_reconsideration.dita,en/KA-01552_EN/ka-01552_reconsideration.dita#/conbody,,,dita_conbody,en_EN/task/performingar_prev_ver/processing_a_delayed_request_for_reconsideration.dita,Processing a delayed request for reconsideration,en,en_EN/task/performingar_prev_ver/processing_a_delayed_request_for_reconsideration.dita,en_EN/task/performingar_prev_ver/processing_a_delayed_request_for_reconsideration.dita#/conbody,,,"A client can request a review of an eligibility decision or payment amount within 90 days after receiving their decision letter by submitting a written request, an online request through their My Service Canada Account or a completed reconsideration form. In their request, a client may include an estimated date of when they will send new information. You must consider this date when determining the length of a BF period. If the client has provided an unreasonable date that goes far beyond the Bring Forward (BF) standards, call the client to confirm that the delay is necessary. Refer to Request Documentation or Information by Phone or Mail (Action) . If a date has not been provided, follow the appropriate BF time frames. Request Documentation or Information by Phone or Mail (Action) For more information regarding a request for reconsideration, Reconsideration (Scenario)","According to the legislation, a requester must request a review within 30 calendar days of the communication of the initial decision. The Commission considers delays between 31 and 120 days to be short delays and approves the delay without further fact-finding. This period may be extended if the requester provides a reasonable explanation. The request period starts on the earliest date the client, the employer or other person subject to the initial decision becomes aware of it: the date of the verbal communication, whether it is followed by a letter or not the date the notice of decision is received the date the Notice of Debt is received, if the notice of decision was not received and the request for reconsideration is linked to the OP or penalty amount"
781,20578,KMT:dita_body:b693929a91954d5a650c,ORT:dita_body:fdef55a7d1e6dbb5b917,0.7050535082817078,0.9945564,duplicate/semantic duplicate,"Both passages provide instructions on leaving a message when a call is not answered, detailing the necessary information to include in the message. While they are phrased differently, the core instructions and required details are essentially the same.",True,llm_borderline,reviewed,dita_conbody,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,Leave a message on a voicemail or with a third party,en,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita#/conbody,,en/common_notes/note_0532.dita#note_0532/reuse_note_0532,dita_taskbody,en_EN/task/fact_find/first_communication_attempt_by_telephone_ipoc.dita,First communication attempt by telephone,en,en_EN/task/fact_find/first_communication_attempt_by_telephone_ipoc.dita,en_EN/task/fact_find/first_communication_attempt_by_telephone_ipoc.dita#/taskbody,,,"If you are calling the client or their authorized representative, you must leave a message on a voicemail service when there is no answer. You are not required to confirm that the voicemail includes the client's or their authorized representative's name before leaving a voicemail requesting a call back. If an unauthorized third party answers the client's or the authorized representative's phone, you can leave a message with that individual. Leave a message on the voicemail or with the third party with the following details. For script examples, refer to Call Scripts for Client Engagement : Identify yourself including your name and that you are calling from Service Canada; Indicate who the message is for; Ask for the client or their authorized representative to call you back; Provide one of the following numbers: your direct phone number including the area code if it is necessary to speak with the client or their authorized representative regarding the client's file. one of the following Service Canada Call Centre numbers if the call is general in nature: 1-800-277-9914 (English) 1-800-277-9915 (French) 1-800-255-4786—Teletype users 1-800-454-8731—International Operations 1-613-957-1954 (collect calls will be accepted) 1-800-255-4786—Teletype users Call Scripts for Client Engagement Update ITRDS notes and complete the Telephone Call (ISP-0112) form or the applicable CPPD form to record: the date and time of the call; the reason for the call; that a message was left requesting a call-back; and your name and direct phone number for call centre staff to redirect the client's call, if applicable.","Call the person: If you do not reach the person, leave a message on a voicemail or with a third party. The message must include the following information: name of the person you wish to speak with. your name and organization (Service Canada — Employment Insurance). instruction to call back within the next 24 hours. your telephone number and the hours you can be reached (in the client’s time zone, if necessary). Go to step 2. If you do not reach the person and you cannot leave a message, go to step 2. If you reach the person, go to Person is reached . Person is reached In NWS, create a draft SROC with the following information: Main Issue: Select the appropriate issue or Other (if the issue is not in the menu). Comments: Enter the details as follows: If Other is selected in the Main Issue field, document the reason for your call. Enter the details about the issue. Details: Enter the appropriate details: If a message has been left, enter the following details: telephone number called; date and time (in the client’s time zone, if necessary) of the message; whether the message has been left on a voice mail or with a third party; name of the third party, if necessary; brief description of the questions and information required from the client; contact information, including telephone number of the officer to be contacted. If no message has been left, type “[date and time (in the client’s time zone, if necessary) of the call] — unable to leave a message.” Include a brief description of the questions and information required from the client, as well as the contact information, including telephone number of the officer to be contacted. Select Draft . Determine if the person you are trying to reach is a client who has provided an email address: If yes, go to Communication attempt by email . Communication attempt by email If no, go to step 4. In NWS, determine if there is a WI for the previous task: If there is no WI, hold the task for 24 hours. If there is a WI, move it to Pending as follows: Pending reason: Select the appropriate task or Other (if the task is not in the menu). Comments: Type “Fact-finding — [name of the task].” Bring forward date: Enter tomorrow’s date. Determine if the person has called back within 24 hours of the first communication attempt by telephone: If yes go to Person is reached . Person is reached If no, go to Second communication attempt by telephone . Second communication attempt by telephone"
7738,13949,KMT:dita_body:109ebc13c2d6de0cb6f8,ORT:dita_body:d76d9aa8e04dc0ac6b0c,0.7032691240310669,0.9980207,one passage included in another,"Passage 1 provides a general overview of the procedure for intercepting a payment in SPS, while Passage 2 offers specific details about the process, conditions, and restrictions for intercepting a payment. The information in Passage 1 is included within the more detailed context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-05517_EN/ka-05517_summary.dita,Summary,en,en/KA-05517_EN/ka-05517_summary.dita,en/KA-05517_EN/ka-05517_summary.dita#/conbody,,,dita_conbody,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_in_sps.dita,Intercepting a payment in SPS,en,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_in_sps.dita,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_in_sps.dita#/conbody,,,"This procedure provides guidance on when and how to: intercept a payment in the Standard Payment System (SPS); and redirect or reissue the payment, if applicable.","A payment interception stops a payment from being deposited into the bank account or mailed to the address on file the morning after it has been processed in CPS or MPS. However, the interception must be completed before the payment has been issued electronically by Public Services and Procurement Canada (PSPC). Intercepting a payment stops the payment from being issued. This procedure is restricted to designated IPOC staff with access to SPS and can only be performed in exceptional circumstances. When a payment needs to be intercepted, the payment status in SPS must be Ready for extract . If the payment status in SPS is Extracted , Issued or Redeemed , the payment cannot be intercepted."
4695,8617,KMT:dita_body:ebeb2dac049d6e5688eb,ORT:dita_body:d1c71ee40205778fb5a5,0.7032457590103149,0.9886199,duplicate/semantic duplicate,"Both passages describe direct deposit as a method of depositing funds directly into a beneficiary's bank account, emphasizing the absence of paper checks and the accessibility of funds through normal banking procedures. The second passage specifically mentions Service Canada and EI payments, but the core concept of direct deposit remains the same.",True,llm_borderline,reviewed,dita_conbody,en/KA-04761_EN/ka-04761_policy.dita,Policy,en,en/KA-04761_EN/ka-04761_policy.dita,en/KA-04761_EN/ka-04761_policy.dita#/conbody,,,dita_conbody,en_EN/activity/direct_deposit/summary.dita,Summary,en,en_EN/activity/direct_deposit/summary.dita,en_EN/activity/direct_deposit/summary.dita#/conbody,,,"Direct deposit is the deposit of beneficiary funds directly to the beneficiary’s financial institution account. With direct deposit, the beneficiary does not receive a paper cheque. The beneficiary can access funds using normal banking procedures.","Summary: Direct deposit is Service Canada’s standard method to make EI payments. By providing complete banking information, clients can have their EI payments deposited into their bank account. Direct deposit is a fast, economical and secure payment method."
1904,23605,KMT:dita_body:e82e9be47866a216fc9c,ORT:dita_body:628105f82e78a89fd634,0.7027103304862976,0.99826205,duplicate/semantic duplicate,"Both passages discuss the process that occurs when a request for reconsideration is received, emphasizing the need for it to be referred to specific procedures or entered into systems for processing.",True,llm_borderline,reviewed,dita_conbody,en/KA-01862_EN/ka-01862_the_request_for_reconsideration_arrives.dita,The request for reconsideration arrives,en,en/KA-01862_EN/ka-01862_the_request_for_reconsideration_arrives.dita,en/KA-01862_EN/ka-01862_the_request_for_reconsideration_arrives.dita#/conbody,,,dita_conbody,en_EN/task/registering_request_re/summary.dita,Summary,en,en_EN/task/registering_request_re/summary.dita,en_EN/task/registering_request_re/summary.dita#/conbody,,,"If a request for a reconsideration is received, refer to Reconsideration (Scenario) or Reassessment Reconsideration KA-03554 (article not available). Reconsideration (Scenario)","Summary: When a request for reconsideration is received, it must be entered into the appropriate systems so it can be assigned to an officer for processing."
781,26220,KMT:dita_body:b693929a91954d5a650c,ORT:dita_body:a6b7f3220865bc13c2c3,0.7020785808563232,0.99708045,duplicate/semantic duplicate,"Both passages provide instructions on leaving a message for a client or their authorized representative when the call is not answered. They outline similar details that should be included in the message, such as identifying oneself, indicating who the message is for, and providing a callback number. The core information and instructions are essentially the same, albeit with some variations in wording and additional context in Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,Leave a message on a voicemail or with a third party,en,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita,en/KA-01468_EN/ka-01468_leave_a_message_on_a_voicemail_or_with__44a52384.dita#/conbody,,en/common_notes/note_0532.dita#note_0532/reuse_note_0532,dita_taskbody,en_EN/task/verbal_communication/first_communication_attempt_level_2.dita,First communication attempt,en,en_EN/task/verbal_communication/first_communication_attempt_level_2.dita,en_EN/task/verbal_communication/first_communication_attempt_level_2.dita#/taskbody,,,"If you are calling the client or their authorized representative, you must leave a message on a voicemail service when there is no answer. You are not required to confirm that the voicemail includes the client's or their authorized representative's name before leaving a voicemail requesting a call back. If an unauthorized third party answers the client's or the authorized representative's phone, you can leave a message with that individual. Leave a message on the voicemail or with the third party with the following details. For script examples, refer to Call Scripts for Client Engagement : Identify yourself including your name and that you are calling from Service Canada; Indicate who the message is for; Ask for the client or their authorized representative to call you back; Provide one of the following numbers: your direct phone number including the area code if it is necessary to speak with the client or their authorized representative regarding the client's file. one of the following Service Canada Call Centre numbers if the call is general in nature: 1-800-277-9914 (English) 1-800-277-9915 (French) 1-800-255-4786—Teletype users 1-800-454-8731—International Operations 1-613-957-1954 (collect calls will be accepted) 1-800-255-4786—Teletype users Call Scripts for Client Engagement Update ITRDS notes and complete the Telephone Call (ISP-0112) form or the applicable CPPD form to record: the date and time of the call; the reason for the call; that a message was left requesting a call-back; and your name and direct phone number for call centre staff to redirect the client's call, if applicable.","Call the client: If you do not reach the client, leave a message on a voicemail or with a third party. The message must include the following information: name of the person you wish to speak with your name and organization (Service Canada — Employment Insurance) instruction to call back within the next 24 hours your number and the hours you can be reached (in the client’s time zone if necessary) Go to step 5. If you do not reach the client and you cannot leave a message on a voicemail or with a third party, go to step 5. If you reach the client, go to step 17. In NWS, create a draft SROC as follows: Main Issue: Select the appropriate issue or select Other (if the task is not in the menu). Comments: Enter the details as follows: If Other is selected in the Main Issue field, document the reason for your call. Enter the details of the issue and, if necessary, the name of the person you were calling. Details: Enter the appropriate details: If a message has been left, enter the following details: telephone number called date and time of the message whether the message has been left on a voicemail or with a third party name of the third party, if necessary If a message has not been left, type “[date and time of the call] — unable to leave a message.” Determine if the client has provided an email address: If yes, go to step 7. If no, go to step 9. In ACS, create and send an E-02-00-00 email to the client as follows: On the Email tab, select Actions , then New . When the template opens, complete the following fields: Language: Select the appropriate option. Template: Select E-02-00-00 . SIN: Enter the client’s SIN. Email address: Copy and paste the client’s email address from the Personal Information section of AW. Your first name: Enter your first name. Toll-free telephone where you can be reached: Type [toll-free number] #[extension]. Enter 1 or 2 (for working days): Select 1 working day if the client’s telephone number is on file. Select 2 working days if the client’s telephone number is not on file. Your hours of work (using the client’s time zone): Enter your work hours. Select Open to preview the email. Select Send to send the email. Note Note In NWS, add details to the draft SROC or create a new SROC as follows: Main Issue: Select the appropriate issue or Other (if the appropriate issue is not in the menu). Comments: Enter the details as follows: If Other is selected in the Main Issue field, document the reason for the call. Enter the details of the issue and, if necessary, the name of the person you were calling. Details: Enter the appropriate details: client’s email address date and time of the email E-02-00-00 email sent requesting contact from the client Select Draft . In NWS, move the WI to Pending as follows: Pending reason: Select Other . Comments: Type “Verbal communication of the decision — [type of contact attempted], [name of the task].” Bring forward date: Enter tomorrow’s date (the field should be prefilled with the correct date). If the client calls you within 24 hours of the first communication attempt, go to step 17. If the client does not call you within 24 hours of the first communication attempt, do one of the following: If an email was not sent, go to step 12. If an email was sent, save the draft SROC. Go to Client is not reached . Client is not reached"
1798,9045,KMT:dita_body:559df82049edf314ed57,ORT:dita_body:bae21da26faddf03f14c,0.7016925811767578,0.9538147,one passage included in another,"Passage 1 provides a general overview of the procedure for investigating returned payments in the Standard Payment System (SPS), while Passage 2 details a specific investigation process for direct deposit payments, which is a subset of the broader investigation process mentioned in Passage 1. Therefore, the information in Passage 1 is included within the context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01793_EN/ka-01793_summary.dita,Summary,en,en/KA-01793_EN/ka-01793_summary.dita,en/KA-01793_EN/ka-01793_summary.dita#/conbody,,,dita_conbody,en_EN/activity/suspense_voucher/duplicate_payment_notifications_for_dir_2ac17fab.dita,Duplicate payment notifications for direct deposit,en,en_EN/activity/suspense_voucher/duplicate_payment_notifications_for_dir_2ac17fab.dita,en_EN/activity/suspense_voucher/duplicate_payment_notifications_for_dir_2ac17fab.dita#/conbody,,,This procedure provides guidance on how to investigate and action returned payments in the Standard Payment System (SPS).,"An investigation for a direct deposit payment is conducted through a process called a Trace. Imaging and Receiver General Operations Directorate verifies with the financial institution if the client’s name matches the name on the bank account. If there is a match, in the Payment Event Details section of SPS, the Trace result Funds deposited is displayed. This means that the client received the payment. When an Imaging and Receiver General Operations Directorate officer inputs the investigation result, a duplicate payment notification is sent to EI to request that an OP be established and an IPOC SN Duplicate payment WI is created. In SPS, in the Payment Attempt Status section, the status Inv Result - Recover From Payee and the reason Payee benefits from 2 attempts are displayed."
