item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status
7245,7748,dita_document:7326852939926c6ab833,dita_document:ee4e96d076617ac1c510,0.777481198310852,0.9800655,independent,"The two passages discuss different calculations related to financial figures, with Passage 1 focusing on a specific monthly amount and total revenue, while Passage 2 addresses a different calculation involving a retirement benefit. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2557,7232,dita_document:edb512055f2238832048,dita_document:a39467ed30e9541d1608,0.7774723768234253,0.81903094,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5326,5381,dita_document:e7b8955dd5e2d66d0446,dita_document:c61dc8e19ce35fd042dc,0.7774670124053955,0.99962753,duplicate/semantic duplicate,"Both passages provide instructions on what to do if you need to adjust information after submitting data, with slight variations in wording and additional details in Passage 2 about specific screens to check.",True,llm_borderline,reviewed
6002,6426,dita_document:599327f679c64ee52a42,dita_document:c53c7d0a18332db84467,0.7774559259414673,0.7216995,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7,105,dita_document:acbbae6ae39427d45603,dita_document:79d89597f379c7e690a4,0.7774558663368225,0.9908768,conflicting information,"Passage 1 states that manual intervention is required for benefits with PEP or Super PEP status, while Passage 2 indicates that ITRDS will not automatically readjudicate benefits when information is updated on the client's account with PEP status. The two passages present mutually incompatible claims regarding the handling of benefits under PEP status.",True,llm_borderline,reviewed
6352,7248,dita_document:8c518a57dcccd5d6ce05,dita_document:55200bac5c1cf2f1f15c,0.7774486541748047,0.8826158,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3119,3305,dita_document:efbb1cb21b0815956883,dita_document:47424da521995f9afe45,0.7774356603622437,0.9995236,duplicate/semantic duplicate,"Both passages provide instructions regarding the requirement of a deceased female's last name at birth, with slight variations in wording and additional context in Passage 2 about the name in question 2 being different from question 1.",True,llm_borderline,reviewed
1420,4399,dita_document:567093b8bcb6144bc5ec,dita_document:5ac8a1e8c17f561aa5b3,0.7774290442466736,0.99936414,independent,"The two passages provide instructions regarding the Consent to Exchange Information with Immigration, Refugees and Citizenship Canada (ISP-3210) form, but they address different audiences and contexts. Passage 1 is directed at applicants, while Passage 2 is specifically for International Operations staff. There is no duplication or contradiction in the information presented.",True,llm_borderline,reviewed
5302,7435,dita_document:2043687920266195ce08,dita_document:19707893e841419dd6cc,0.777407169342041,0.95816714,independent,"The two passages discuss different aspects of benefits related to children aged 18 and over, but they do not duplicate information or contradict each other. Passage 1 focuses on the distribution of retroactive payments and the conditions under which payments are made to the child or responsible parties, while Passage 2 addresses the application process for a specific benefit (PPIRPC) and the requirements for children over 18 in that context. Therefore, they are independent of each other.",True,llm_borderline,reviewed
6961,6989,dita_document:646a386309f6892aafd0,dita_document:6a4693c8ecd516b7a749,0.7773944139480591,0.99890184,independent,"The two passages provide different instructions for handling client communication issues. Passage 1 focuses on sending a specific letter (SRG - ALC - ALCS) if communication fails, while Passage 2 suggests calling the client or sending a questionnaire to confirm information. They do not duplicate or contradict each other, but rather present alternative approaches.",True,llm_borderline,reviewed
6058,7477,dita_document:d4bd3e5c43c4432300e5,dita_document:a32918af3293a6b83d18,0.7773846387863159,0.99920934,duplicate/semantic duplicate,"Both passages convey the same information regarding a field that only appears on the online application form, albeit with slight variations in wording.",True,llm_borderline,reviewed
4707,8002,dita_document:5b45d874a4145b544292,dita_document:0b096ae17440e165edbe,0.7773829698562622,0.84999114,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5635,7555,dita_document:6627937775ca6dfecd71,dita_document:b03ab83478db42569648,0.7773709893226624,0.9983207,independent,"The two passages discuss different aspects of the application process for pensions and benefits. Passage 1 focuses on the validity of a specific application form for applicants not needing an international social security agreement, while Passage 2 addresses the situation of clients who may be eligible for various benefits but have not yet applied. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7133,7378,dita_document:dd3da291bc12834596e2,dita_document:c91409e2b483dc2a469b,0.7773638367652893,0.997276,independent,"The two passages discuss different eligibility criteria and timelines for pension payments, with Passage 1 focusing on eligibility in June and July 2020, while Passage 2 addresses conditions for a retroactive payment related to eligibility before March 31, 2023. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7010,7012,dita_document:2acab64e896f76f7526d,dita_document:1b7814f553144c868679,0.7773469686508179,0.99192923,independent,"The two passages discuss different aspects of tax information slips related to the SV (Service de la Vieillesse) and the processes involved in their distribution and modification. Passage 1 focuses on the removal of the 2025 tax slips from annual mailings and the timeline for their visibility in Cúram, while Passage 2 addresses the handling of tax slips through the FRFD service and the changes starting in 2025. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
4707,6352,dita_document:5b45d874a4145b544292,dita_document:8c518a57dcccd5d6ce05,0.7773445844650269,0.9766745,independent,"The two passages discuss different aspects of the Canada Pension Plan (CPP) without overlapping information. Passage 1 focuses on the retroactive pension payments for retirees, while Passage 2 addresses the exclusion of certain contributions and disability months from the pension calculation. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
6032,7032,dita_document:7f2ede711e6eb7850669,dita_document:1ec6894d57669c352c70,0.7773349285125732,0.045373447,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6621,6623,dita_document:7fd703a1f38fd7b5f941,dita_document:be2a5ed2bdf4cd536951,0.7773330807685852,0.996725,independent,"The two passages discuss the evaluation of functional limitations related to the ability to work, but they do so in different contexts. Passage 1 focuses on the limitations as a result of pathological conditions determining work capacity, while Passage 2 emphasizes the need for an evaluation of functional limitations for each individual. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
6644,6656,dita_document:604f672b9ae3238c7365,dita_document:4df320d247c49a358654,0.777314305305481,0.9998066,conflicting information,"Both passages provide criteria for selection for an accelerated procedure, but they present mutually incompatible claims regarding the cases included. Passage 1 specifies 'Tous les cas de la MAP ou des autres maladies énumérées,' while Passage 2 states 'Tous les cas, en raison de la fréquence des métastases au moment du diagnostic,' indicating different criteria.",True,llm_borderline,reviewed
4651,8331,dita_document:a2f4edc7636f89d2a02b,dita_document:491f677fe1b91df8ff51,0.7773011326789856,0.99795157,independent,"The two passages discuss different aspects of the Super PEP and PEP processes without overlapping information. Passage 1 focuses on the manual recalculation of ongoing payments, while Passage 2 addresses the potential creation of multiple payment templates due to updates in ongoing payments. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
7293,7388,dita_document:d98beb1b9fd1f0911af9,dita_document:2ec300592532becbb315,0.7772826552391052,0.985566,independent,"The two passages discuss different aspects of the application process for benefits from RRQ and RPC. Passage 1 focuses on the acceptance of a RRQ application as a written request for RPC benefits and the requirement for a signature, while Passage 2 addresses the need for a signature when a copy of an online RRQ application is received from Retraite Québec and highlights the differences in standards between online submissions and those submitted through MDSC. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
4772,5770,dita_document:fdf8b4e00879bdc1d9f9,dita_document:c0d82e5dc002494675f8,0.7772780060768127,0.9986621,independent,"The two passages provide different instructions regarding different forms (ISP-3550 and ISP-3041) and their respective contexts. They do not duplicate information or contradict each other, as they address separate aspects of handling client information.",True,llm_borderline,reviewed
5405,8436,dita_document:876907a738417b7898c6,dita_document:cdadb9967c999206ff25,0.7772722244262695,0.2918856,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5208,7251,dita_document:fd553801a522070ea2ed,dita_document:768fcf29872f86354419,0.7772592306137085,0.048142016,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5146,8403,dita_document:bbe3ef6b3baa7ef686b2,dita_document:cfd9d04181d72e2f3be7,0.777222752571106,0.99855,independent,"The two passages discuss different forms related to the Canada Pension Plan, with Passage 1 focusing on the retirement pension application form and Passage 2 discussing the child benefit application form. They do not share substantive information or contradict each other, making them independent.",True,llm_borderline,reviewed
3510,3529,dita_document:961c70e2ca224dd10b30,dita_document:4378d3f5940f0a207a31,0.7772002816200256,0.9590179,conflicting information,"Passage 1 states that the Client Identification Number should be added to the Evidence tab after creating a profile in the IA System and following an overnight update, while Passage 2 indicates that the Client Identification Number should be entered as Identification Evidence after finishing the registration process of a Person in Cúram. The timing and process described in each passage are incompatible.",True,llm_borderline,reviewed
6494,8745,dita_document:3f42c012a0709a39e8dd,dita_document:1c9d76f7f133bfa563df,0.7771986126899719,0.69647676,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4707,6777,dita_document:5b45d874a4145b544292,dita_document:953df90acd778b91294e,0.7771514654159546,0.77194434,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5012,5015,dita_document:d7ff8ac3b2e3e8c42034,dita_document:58019aad4351167351c2,0.7771384119987488,0.99951994,conflicting information,"Passage 1 states that updated information will display on the screen for the voluntary provincial tax withholding, while Passage 2 claims that information about the RIVP will no longer display on the account overview screen. These statements present mutually incompatible claims regarding the visibility of information related to the RIVP.",True,llm_borderline,reviewed
6804,6889,dita_document:898ac21a124f1844a0ac,dita_document:35c7646532a44ed7424b,0.7771275043487549,0.16256538,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5078,8455,dita_document:edbbc30346a9fc4a5f5e,dita_document:4f8a67413a430ef1540a,0.7771249413490295,0.974937,independent,"The two passages discuss different aspects of income reporting. Passage 1 focuses on reporting additional income received, while Passage 2 addresses changes in the type of income during the estimation year. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
5335,6211,dita_document:97acbfca46641c69f577,dita_document:5bb8692a3cb1c1b797c6,0.7770745158195496,0.9312363,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
125,1349,dita_document:239c8e24afc871d8311c,dita_document:a407c93d4c6881f2f63a,0.7770399451255798,0.9935049,independent,"The two passages discuss different aspects of the RTR pension process. Passage 1 focuses on the application timeline and retroactive payments related to age 65, while Passage 2 addresses the effective date of the pension and the need for re-adjudication without overlapping information.",True,llm_borderline,reviewed
7833,8032,dita_document:bc486d11aa1afb6b5b12,dita_document:e6d688878df369a0d4bc,0.7770241498947144,0.99970084,conflicting information,"Both passages discuss the requirement to provide information about disability benefits separately from RPC contributions, but they conflict on the specific section numbers where this information should be noted (section 4.9 in Passage 1 vs. section 4.7 in Passage 2).",True,llm_borderline,reviewed
8586,9242,dita_document:564b3789151c6c19ce45,dita_document:c9cf0e9dc75e90e5ce92,0.7770240306854248,0.9996716,independent,"The two passages provide instructions related to different options ('Oui' and 'Séparé') and specify different fields that need to be updated. They do not duplicate information or contradict each other, making them independent.",True,llm_borderline,reviewed
5512,5681,dita_document:e2f6cca5fb8c18dbd783,dita_document:968cf551109aa7284590,0.7770106196403503,0.5486308,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8636,8971,dita_document:f50b007f67c90c51a46f,dita_document:97110fff81aa687731f2,0.7769896984100342,0.99714005,one passage included in another,"Passage 1 provides a general instruction about not entering 'c/o' or 'Boîte postale' and mentions a character limit of 40 characters for combined words. Passage 2 specifies that the character limit applies to the fields for unit/office number and municipal number, which is a more specific instance of the general instruction in Passage 1.",True,llm_borderline,reviewed
5812,9039,dita_document:eb2f522f9cafd8e2901b,dita_document:52ad98bcb87f41bb5dc0,0.7769801020622253,0.9945528,conflicting information,"Passage 1 states that the date can be modified at any time, while Passage 2 specifies that the date must be on or before the current date, creating a contradiction regarding the flexibility of the date.",True,llm_borderline,reviewed
549,2418,dita_document:3bae671ff57b113a79f5,dita_document:d875a5322e649481819b,0.7769707441329956,0.9985722,conflicting information,"Passage 1 states that the approved remission will be added in the PSCD system, which will automatically update CPMS. In contrast, Passage 2 indicates that as of April 6, 2021, no actions regarding remissions will be performed in CPMS, as they will be handled solely in the PSCD system. This presents conflicting information about the role of CPMS in the remission process.",True,llm_borderline,reviewed
6860,8857,dita_document:dc99568847fcbbd0850f,dita_document:32163808d759ad4d8376,0.7769390940666199,0.9785936,independent,"The two passages discuss different aspects of pension eligibility and approval processes without overlapping information. Passage 1 focuses on the need to inquire about eligibility or rights, while Passage 2 specifies the requirement for SV pension approval before SRG approval.",True,llm_borderline,reviewed
6582,6918,dita_document:093a7a19bf5b298653ab,dita_document:37e99248817adbf7d334,0.7769344449043274,0.022384996,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6607,6734,dita_document:44bb37325d1170ed892d,dita_document:24a4dc430014416414ac,0.7769309282302856,0.9986626,one passage included in another,"Passage 2 includes substantive information about the handling of the SURV pension in relation to the PIAR process, which is a specific application of the information provided in Passage 1 regarding the responsibilities of the RPC and RRQ in calculating and adjusting the SURV pension.",True,llm_borderline,reviewed
7540,7561,dita_document:8fcf3dd4b6d1b85a5a65,dita_document:e8c9de6692eccac0b86e,0.776925802230835,0.8233248,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5712,9301,dita_document:358f233684b08213c843,dita_document:7030685a1868684e838a,0.7769202589988708,0.9986334,conflicting information,"Passage 1 states that if there is an overpayment in both Cúram and SMGP and inter-program recovery is necessary, the claim compensation should not be completed until the inter-program recovery is finalized. In contrast, Passage 2 indicates that if an overpayment is established only in SMGP, Cúram will not be aware of it and will automatically issue the underpayment or arrears, with no recovery taking place in that situation. These passages present mutually incompatible claims regarding the handling of overpayments and the role of Cúram and SMGP.",True,llm_borderline,reviewed
2552,7234,dita_document:c1d6bcadff3f0601ffff,dita_document:3c4c36b1c4b0fbd91a2e,0.776919960975647,0.99142665,independent,"The two passages provide calculations related to pension income but involve different figures and scenarios. Passage 1 discusses a total estimated income of $6,900.00 based on different values, while Passage 2 discusses a total expected income of $9,600.00 with its own set of values. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2926,2930,dita_document:bf42244167961fa2643c,dita_document:f4ff2139fc4018c03947,0.7769170999526978,0.96671134,independent,The two passages discuss different financial scenarios involving different types of income (RRIF payments vs. pension payments) and different calculations. There is no duplication or contradiction between the two passages.,True,llm_borderline,reviewed
3152,4069,dita_document:42cb13e8a1d536495a42,dita_document:dc193f3a23328dbca8cc,0.7769144773483276,0.99837846,independent,"The two passages discuss different aspects of the OAS pension and GIS applications. Passage 1 focuses on the validation of the OAS pension application before processing the GIS application, while Passage 2 addresses the need to authorize the OAS pension and GIS separately if applied for together. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
8364,8742,dita_document:7cedd7af0151579226fb,dita_document:6b37253818594e65fb63,0.7769091129302979,0.9974938,independent,"The two passages provide different instructions related to the Cúram system without overlapping information. Passage 1 discusses reducing a liability created by a cancellation request, while Passage 2 addresses selecting options related to interests and penalties in a different context. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
6379,8319,dita_document:401defa5234c3b313324,dita_document:17fcb6cd15586cb48c7b,0.7768951058387756,0.9967785,independent,"The two passages discuss different aspects of credit sharing and its implications. Passage 1 focuses on the potential future impact of credit sharing on common-law partners, while Passage 2 states that credit sharing is not considered in the calculation of a fixed amount benefit (PIAR). There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
9002,9095,dita_document:ffa062760e3500b4939b,dita_document:12979a4d6aee83aea716,0.7768923044204712,0.99828136,independent,"The two passages discuss different contexts regarding deadlines and dates. Passage 1 refers to a general deadline period of 90 days between two dates, while Passage 2 specifically addresses a rule about a client's birth date fields. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
8939,9137,dita_document:741e8f9e7d01f124898c,dita_document:9800ee0bb0e95849c5ac,0.7768792510032654,0.9996949,conflicting information,"Passage 1 states that the replacement must start on the first day of the month, while Passage 2 claims that the date of the old payment must be the first day of a month. These statements present mutually incompatible claims regarding the timing of actions related to payments and replacements.",True,llm_borderline,reviewed
5422,7482,dita_document:2ce76af4259c3ebb71e3,dita_document:89224039d4c02e72f5d6,0.7768750190734863,0.99700785,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the examination of a request, ensuring it is signed, and contacting the applicant for additional information if necessary. They convey the same scoped facts but with slight variations in wording.",True,llm_borderline,reviewed
498,2234,dita_document:3344fcfe9d0c0a415314,dita_document:caf0d1b15a9373e83590,0.7768747806549072,0.9992352,independent,"The two passages discuss different scenarios regarding the signing of forms by individuals. Passage 1 addresses the situation for non-municipal individuals signing ISP-3505 and ISP-3506 forms, while Passage 2 discusses an exception for municipalities regarding the signing of ISP-3507 and ISP-3505 forms. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7247,7748,dita_document:d0067081367e3259e5e5,dita_document:ee4e96d076617ac1c510,0.7768579721450806,0.9938027,independent,"The two passages discuss different calculations related to financial figures, with Passage 1 focusing on a monthly amount and expected revenue, while Passage 2 addresses a different calculation involving a retirement benefit. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1656,3862,dita_document:9014a79b7aefe439b23f,dita_document:b41152277aedba6d7cd2,0.7768520712852478,0.9978437,independent,"The two passages discuss different aspects of benefit suspension and payment timelines. Passage 1 states that the benefit cease date will typically align with the benefit suspension date, while Passage 2 outlines various scenarios regarding the resumption of benefits after suspension, including conditions for payment based on different termination types. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
8545,9321,dita_document:d8cf84456569948d1d63,dita_document:63f9dfa2e8dd3dd8912d,0.7768285274505615,0.97972345,independent,"The two passages discuss different aspects of tax-related processes. Passage 1 focuses on the status of 'non-declarant' and its implications for a specific tax year, while Passage 2 addresses the use of a specific form for tax adjustments related to pension cancellation. There is no overlap in the information provided, making them independent of each other.",True,llm_borderline,reviewed
5213,8069,dita_document:1ce50eed8570d239ca4f,dita_document:691e0378c9f1c26d5a97,0.7768161296844482,0.76749456,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8060,8203,dita_document:cffe25ebc27270068922,dita_document:25ac5a0d0293c1e3d904,0.7768124341964722,0.99377096,conflicting information,"Passage 1 instructs to search immediately after entering a reference number, NAS, or client ID, while Passage 2 advises against adding any other search criteria when using the same identifiers. These instructions are mutually incompatible.",True,llm_borderline,reviewed
6147,6821,dita_document:50c6d7c5ee7101d5e1d4,dita_document:e84507164ae9d3a16984,0.7767823934555054,0.29320496,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4612,8609,dita_document:eafa0baa4cda3988cade,dita_document:5e475a7e931b587909db,0.7767661213874817,0.9608757,independent,"The two passages discuss different aspects of payment corrections and processes within Cúram. Passage 1 focuses on the creation of overpayments for payments issued after a death, while Passage 2 addresses automatic corrections of payments due to evidence updates, including both overpayments and underpayments. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
5761,7347,dita_document:ac9baea9580a06c79c83,dita_document:b362aca197034fb9a71a,0.7767086625099182,0.99747276,independent,"The two passages discuss different aspects of pension applications and their processing times. Passage 1 focuses on the protection of the effective date for survivor benefits for children aged 18 to 25, while Passage 2 explains the time-stamping of survivor pension applications based on Atlantic Time. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2724,7396,dita_document:c221efa826e24d8bcb73,dita_document:eff8f8f14eaad0bed5bc,0.7767018675804138,0.9995862,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed
6197,6558,dita_document:2db57b4d6d1aa919d292,dita_document:ca8b9ecbd688fbd16ff0,0.7766565084457397,0.983276,independent,"The two passages discuss different rules regarding the determination of age based on birth dates and anniversaries. Passage 1 focuses on individuals born on February 29 in leap years and how their age is calculated in non-leap years, while Passage 2 explains how age is recognized in the month following the birthday. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3740,3743,dita_document:6b6aacec7021c20080e6,dita_document:98333c5b01a92d05b812,0.7766523361206055,0.99901867,independent,The two passages provide instructions related to different scenarios: one regarding retirement and the other regarding return to employment. They do not duplicate information or contradict each other.,True,llm_borderline,reviewed
7239,7748,dita_document:375ca87c7580f41fb964,dita_document:ee4e96d076617ac1c510,0.7766367197036743,0.97344047,independent,"The two passages discuss different financial calculations related to the 'Callout' article. Passage 1 focuses on a total expected revenue calculation, while Passage 2 addresses a specific calculation related to a retirement benefit. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
6491,7241,dita_document:8cf6d5879e4416037072,dita_document:97a0673cd61ce5813dc9,0.7766364812850952,0.107579105,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2562,2755,dita_document:4b65fd7feda0e2cdc2ba,dita_document:38dd8e778b8db18b435d,0.7766183614730835,0.9780507,independent,"The two passages describe different scenarios related to the Old Age Security (OAS) pension and Guaranteed Income Supplement benefits. Passage 1 discusses a client who applies for benefits after turning 65, while Passage 2 involves an applicant who became incapacitated before turning 65 and applies for benefits later. The details, timelines, and circumstances in each passage are distinct, indicating that they are independent of each other.",True,llm_borderline,reviewed
7011,9199,dita_document:ff89ac46a8a4e3136fbd,dita_document:b9eb8ec9d008ff679cf0,0.7766038775444031,0.9756974,independent,"The two passages discuss different tools (NEXO and ODEO) for different purposes related to operational expertise requests. They do not duplicate information or contradict each other, as they pertain to distinct processes and contexts.",True,llm_borderline,reviewed
5101,5146,dita_document:d5a73400e8b2016318db,dita_document:bbe3ef6b3baa7ef686b2,0.7765713930130005,0.2984721,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7934,7938,dita_document:65e5af4888dd46dc3715,dita_document:b859b2c8662bc206e86a,0.7765637636184692,0.9858093,independent,"The two passages discuss different requirements related to residency and contributions in Jamaica and Canada. Passage 1 focuses on the need for a specific form to confirm periods of residence in Jamaica for applicants who have lived outside Canada and Jamaica, while Passage 2 addresses the submission of residency periods in Canada when Jamaica requests them, specifically in relation to contributions to the RPC. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7779,8584,dita_document:1e7cc3815b0824dbe5cf,dita_document:9bd1696525134c499d8c,0.7765563130378723,0.9983068,independent,"The two passages provide different instructions regarding the same field in a form. Passage 1 states that the field is mandatory if the postal address differs from the home address, while Passage 2 indicates that the field only appears if a specific option is selected. They do not contradict each other but address different conditions under which the field is relevant.",True,llm_borderline,reviewed
6037,8403,dita_document:ffca17c46f45f1dc3c9b,dita_document:cfd9d04181d72e2f3be7,0.776551365852356,0.9911261,independent,"The two passages discuss different forms related to the Canada Pension Plan (CPP) and their respective processes. Passage 1 focuses on forms related to disability benefits, while Passage 2 addresses a form for child benefits and educational attendance. There is no duplication or contradiction between the two passages, making them independent of each other.",True,llm_borderline,reviewed
5638,6429,dita_document:47006428d45ab94a4c7d,dita_document:fcfc09b872ffe4268ea7,0.7765458226203918,0.994333,conflicting information,"Passage 1 states that a requester cannot meet residency requirements before the effective date of the international social security agreement, while Passage 2 suggests that if the totalization provision is required, the application can be approved on the effective date of the agreement if it is the latest date. This presents mutually incompatible claims regarding the timing of meeting residency requirements.",True,llm_borderline,reviewed
205,692,dita_document:3ff50957c71e772e2c8b,dita_document:79a0447c95f2a32ffe55,0.7764551639556885,0.9969433,duplicate/semantic duplicate,"Both passages provide instructions regarding the indication of a client's preferred language, with slight variations in wording. They convey the same essential information about how to handle situations where the preferred language is unknown or not indicated.",True,llm_borderline,reviewed
7447,8410,dita_document:dd5956b0bc0ad29f85e0,dita_document:a43da4d39aba9b212edf,0.776446521282196,0.99942493,duplicate/semantic duplicate,Both passages provide similar instructions regarding the verification of a request and the need to communicate with the applicant for additional information or documents. They are reworded but convey the same scoped fact.,True,llm_borderline,reviewed
5076,8995,dita_document:a36dfdb0cb23edeac4c8,dita_document:ddb19ae1f3d8928c19b7,0.7764459252357483,0.9874115,independent,"The two passages provide instructions related to payments but address different scenarios and actions. Passage 1 discusses adding multiple payments from the same source, while Passage 2 refers to selecting an option when payments are issued. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
4629,9164,dita_document:816daebff959a8a83bec,dita_document:35a670959451c3111f8f,0.7764274477958679,0.99901676,duplicate/semantic duplicate,"Both passages provide instructions on how to handle modifications to tax information on a tax information slip before submission, albeit with slightly different wording.",True,llm_borderline,reviewed
3349,3351,dita_document:36b852062ecf4b029a2d,dita_document:2760bb7fbe59addd125c,0.7764235138893127,0.9984373,conflicting information,"Passage 1 states that the flat-rate amount and the earnings-related amount should be provided if a DSB or SVR pension is paid to an applicant under age 65, while Passage 2 states that these amounts must be provided to Sweden if the applicant is receiving a DSB or SVR pension, without specifying an age limit. This creates a conflict regarding the conditions under which the amounts must be provided.",True,llm_borderline,reviewed
2558,2567,dita_document:094266cb6aee616f83ca,dita_document:e7dfb5ad254b2a56b820,0.7763610482215881,0.9904906,independent,"The two passages provide different calculations and estimates related to income, with distinct figures and methods. They do not duplicate information or contradict each other, as they pertain to different financial scenarios.",True,llm_borderline,reviewed
2510,2824,dita_document:c6a97bcabae590f48233,dita_document:f9fc97317d8bb16a14a8,0.7763531804084778,0.99894625,duplicate/semantic duplicate,"Both passages describe the same process of date stamping using Atlantic Time for actions taken by clients in British Columbia, with similar examples illustrating the time difference.",True,llm_borderline,reviewed
6324,6329,dita_document:38c9cf1357bfedc09ef2,dita_document:f2b46a9371fef131ac45,0.7763455510139465,0.99912256,conflicting information,"Both passages discuss the need for documentary evidence in cases of conflicting information, but they present different scenarios. Passage 1 refers to discrepancies between the applicant's information and third-party data, while Passage 2 addresses contradictory information or disputes regarding requests, specifically mentioning the need for civil status proof. This indicates a conflict in the conditions under which evidence is required.",True,llm_borderline,reviewed
6239,7378,dita_document:25fc9e8f3b21c5e9bb69,dita_document:c91409e2b483dc2a469b,0.7763175964355469,0.85363466,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4073,4500,dita_document:5423d0b93dfc4438b7e2,dita_document:650619d94898c5f321ab,0.7763074636459351,0.999149,independent,"The two passages discuss different aspects of the OAS pension and GIS applications. Passage 1 focuses on the requirement to authorize the OAS pension and GIS separately if applied for together, while Passage 2 refers to the need for a specific form and directs to a scenario for automatic enrollment. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7833,7898,dita_document:bc486d11aa1afb6b5b12,dita_document:f7cccb669eaadfc93a53,0.7762986421585083,0.9996989,duplicate/semantic duplicate,"Both passages provide instructions regarding the reporting of disability benefit periods, specifying that they should be reported separately from CPP contributions and that a note must be added to a specific section to indicate the exact periods. The differences in section numbers and terminology do not change the core instruction.",True,llm_borderline,reviewed
3234,3299,dita_document:dd6d54498a3658024869,dita_document:f5e6875421087936656a,0.77628493309021,0.9996465,duplicate/semantic duplicate,"Both passages provide instructions regarding the maiden name or name at birth for female applicants, with slight variations in wording but conveying the same essential information.",True,llm_borderline,reviewed
4949,6493,dita_document:2265701402324b2b2e9a,dita_document:6c5679ee9e4412f74d26,0.7762205004692078,0.8464534,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4758,7450,dita_document:3c5a433b41794fe090f6,dita_document:1b1194d26c530a9cba9e,0.7762173414230347,0.99922055,conflicting information,"Both passages discuss the requirement of entering information in the SERTI system for transferring data to a management system, but they present conflicting details regarding what language should be entered: Passage 1 states it must be the 'contact language,' while Passage 2 states it must be the 'preferred language of the applicant.'",True,llm_borderline,reviewed
6644,6660,dita_document:604f672b9ae3238c7365,dita_document:4481ea3b6ce26610c7b9,0.7761839628219604,0.9998255,duplicate/semantic duplicate,"Both passages provide the same scoped information regarding the selection criteria for the accelerated procedure, with slight rewording. They both indicate that all cases of MAP or other listed diseases are included, with Passage 2 adding that it includes other names.",True,llm_borderline,reviewed
7497,7509,dita_document:0f78e94ee27a73211778,dita_document:6b870e56bb0ae89f7640,0.7761790752410889,0.99751836,independent,"Both passages discuss the timestamping of online applications at Atlantic time, but they refer to different types of applications (child benefit vs. pension sharing). Therefore, they are related in context but do not duplicate each other.",True,llm_borderline,reviewed
